date,username,replies,retweets,favorites,text
5/24/20 17:04,CharleyNesser,0,0,0,"Great question! I’m sure he attended the one he attends weekly. Church of the Golf Course. He’s such a hypocrite. Pro life is a plain lie, as he’s let Americans die and he has contributed to deaths of immigrants and protesters! Fascist jackass! Wake up Americans for trump!"
5/24/20 17:04,scott_mcadams,0,0,0,"Sorry you CANNOT be black, a legal immigrant, live in LA as a Republican and support Pres. Trump. The mainstream media and Democrats tell us all that is impossible. Sending my contribution to your campaign forthwith."
5/24/20 17:03,akach5,0,0,1,"did you struggle w donnie comments about black ppl, mexicans, immigrants, &amp; jews nikki ? you struggle when he call nazis&amp; supremacist Good Ppl ? @nikkihaley you got those good bloodlines tRUMP likes to mention? otherwise Don't support him."
5/24/20 17:03,WhatASky,0,1,1,"I'm Asian Korean American. I'm an Immigrant, Love &amp; Grateful for America. President Trump is the Only Answer to this Chaotic, Corrupted political climate. I was for TRUMP in 2016! I'm for TRUMP in 2020 !! "
5/24/20 17:01,amynorthgeorgia,0,0,0,"THIS is where you draw the line? Not Trump demeaning women, immigrants or disabled people just for a start? Get outta here with that BS. "
5/24/20 17:01,latiinatea,1,0,2,"he also said the same thing about women making sexual assault accusations.His response “if you believe her don’t vote for me” .. also to immigrant rights activists asking him about all deportations under Obama his response, “go vote for trump”...I miss Bernie "
5/24/20 17:00,phlaargh,1,0,0,"From a kind of cold hard utilitarian moral math perspective, for example, of course we should be happy if, for example, Trump died from COVID. The amount of good for environment, Muslims, immigrants, etc...vastly outweighs one bad person dying."
5/24/20 16:59,lolatoni,1,0,0,@breakfastclubam Joe Biden’s regrettable racial comment about blacks voting Democratic; DOES NOT COMPARE WITH TRUMP’S “SHITHOLE COUNTRIES”; IMMIGRANTS OF COLOR BEING MURDERERS &amp; RAPISTS; TRUMP’S PROMOTION OF THE LYNCHING OF CRNTRAL PARK 5; VIRGINA KKK DEMONSTRATION WHERE TRUMP
5/24/20 16:58,LoriHackney,0,0,1,I hope ya'll know that the only reason why Ann Coulter doesn't like Trump is because he's not racist enough for her. She wanted him to be worse than he is. She wanted him to murder more immigrants.
5/24/20 16:57,Amber67157106,1,0,0,"While racist Trump makes fun of immigrants, Melania has lived here 34 years - still Sounds like a cheap telemarketer. Claims to be Fluent in 5 languages. I guess English isn’t one of them. Grifter. #AllTrumpsLie #TrumpHasNoPlan #TrumpDeathToll100K #TrumpPandemicGolfTime"
5/24/20 16:56,echanty718,0,0,0,"Well, well, well, isn’t this a Trump loaf of bull crap. Trump does not care about any people of color or immigrants except for porno nudie Melania. "
5/24/20 16:56,Nomercy4libs,2,0,0,Lol you telling a immigrant to go learn English is racist. Just because you are privileged doesn't mean we all are. You are a racist and needs to leave this country so you don't have to worry about Trump.
5/24/20 16:55,JIAV1971,0,0,0,"Nikki the “I want a VP job” hailey, how about the 100,000 immigrant kids being held on private for profit concentration cages in American Soil by trump? .."
5/24/20 16:55,No7WarrenDitch,1,0,0,"There is an easy fix for this President Trump. 25 years in prison for anyone caught committing or aiding in voter fraud. If an illegal immigrant is caught voting, that person and their entire family will deported."
5/24/20 16:51,Alan46285607,1,0,0,I don’t get it. Ann Coulter wants a Wall. Aren’t walls racist because they keep illegal immigrants out? Or do you not like the wall because Trump is building it? Maybe you can explain this to me.
5/24/20 16:50,bobcesca_go,22,158,441,Did you struggle with Trump locking up immigrant children in prison camps? Or his solicitation of sex-trafficked women via Epstein? Or his worsening of the COVID death toll? Or his porn star hush money payments signed in the White House? Where's your sense of priority? 
5/24/20 16:49,dorotheedillon,0,0,3,"What really happened to the 1,500 immigrant children the Trump administration 'lost'? "
5/24/20 16:48,forwardarc,6,25,59,"Shameless political mercenary Haley seems to be auditioning to be VP again: slamming Biden. Where was she when Trump was calling Nazis fine people &amp; Mexicans rapists, caging immigrant infants, enabling horrendous war crimes in Yemen, negligently causing 100K death in the US? "
5/24/20 16:44,madclines,2,0,1,"25 woman have come forward and accused trump of sexual misconduct one of them literally being his DAUGHTER so i don’t wanna hear it. his whole campaign is driven off anti immigrant sentiment, racism, sexism etc. trump encourages racism and has benifitted politically from it."
5/24/20 16:43,MikeInMinnesot1,0,0,2,"Is it correct to chant ‘Send Her Back’ at Nikki Haley since her parents are immigrants, or can we only chant it at true immigrants like Melania Trump"
5/24/20 16:43,divr63,0,0,0,"Democrats choose Abortion over Life, Illegal Immigrants over Americans, Refugees over Veterans, the party of Slavery, KKK, Planned Parenthood, Chris Wallace, Donna Brazille. I know I am missing a ton but you get the picture. Trump 2020"
5/24/20 16:43,Skippa23,1,0,2,"You know, it is straight out of the Trump / Bannon school of outrageous action, but they've chosen to demonise every parent in the country who followed the rules to keep people safe instead of immigrants. Bold."
5/24/20 16:42,lbenavidez65,0,0,0,"I don’t, because I understand. Trump is Racist. How can you support him knowing that? Quite honestly I’ve thought the same about Mexicans. How can you say you’re truly Mexican if you come from an immigrant family and support everything that Trump stands for."
5/24/20 16:42,mestisa_rose,0,0,1,He’s been saying that. He pushed Brexit but was treated for COVID19 by immigrant health professionals (specifically Asians). This dude has level Trump delusions
5/24/20 16:39,GoodKidDadCity,0,0,0,"Oh God now do Donald Trump’s comments about women, minorities, LGBT, immigrants, the poor, and basically anyone that isn’t himself"
5/24/20 16:38,LagunaDiane,0,0,3,tRump separated thousands of frightened immigrant children from their parents at detention centers &amp; placed those children with “volunteers.” If you vote for tRump you’re not Hispanic! 
5/24/20 16:37,diverdown48,0,1,1,Trump wondered why the United States was admitting so many immigrants from “shithole countries” like African nations. https://www.yahoo.com/news/biden-says-too-cavalier-black-043433417.html
5/24/20 16:37,Pamelaleslie,0,0,0,"Well gruesome graham is not protecting innocent immigrant children from abuse, that's for sure. Can't wait to watch him go down w/trump for these atrocities. Lindsey Graham: “I don’t care” if migrants “stay in these facilities for 400 days.” https://slate.com/news-and-politics/2019/07/lindsey-graham-doesnt-care-migrants-stay-detention-400-days.html via @slate"
5/24/20 16:36,nickystar911,0,0,1,Don't worry those ones are the viruses the govt 'insist' you have out of the kindness of their hearts and good old Trump injected the main server with disinfectant and got an illegal immigrant to give it a good scrub down so only govt stalking apps allowed 
5/24/20 16:36,DAYLEE,1,0,1,"I am surprised that trump, who never hides his disdain for women and is quite blatant about how he dispises immigrants and people of color has supporters that are exactly that! Do they not see the irony??"
5/24/20 16:35,jatashie,0,0,0,"""Trump wants fewer immigrants from “shithole countries” and more from places like Norway He reportedly made the racist remarks during a meeting Thursday. By Jen Kirby on January 11, 2018 5:55 pm"" I guess this is what you call lifting up every American. Norway, said they'll pass "
5/24/20 16:33,BLOCKS03517314,0,0,0,tRUMP ordered immigrants on life saving medical treatment to be deported in 30 days.He denied flu/mumps vaccinations for immigrants in ICE detention centers. Now DHS believes COVID19 outbreak from there endangering the U.S. population.
5/24/20 16:33,VictorNieblas,0,1,1,Trump administration's cruelty toward immigrant children 
5/24/20 16:32,MattChaseRichm2,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @SpeakerPelosi @RepJerryNadler @RepMcGovern @SenJeffMerkley @RonWyden"
5/24/20 16:31,vicsepulveda,2,14,64,Stop praising Ann Coulter just because she sent some anti-Trump tweets. She’s mad because she wants Trump to be crueler to immigrants. This goes for Jeff Sessions as well. This is just spat in a racist love triangle. #AnnCoulter
5/24/20 16:30,MrJaredBarnes,1,0,0,This is replacement fencing no one is denying that. But to pretend that Trump is building some wall that didn’t already exist is crazy. I’ve also seen videos of people getting over this wall. And most undocumented immigrants enter this country via airplane &amp; other ports of entry.
5/24/20 16:30,FicklingGina,0,0,0,"So this is what one expects from Democrats in Washington now days they get away with it maybe Republicans should learn from them they stay in the news Need more advertisers everywhere Trump can ask the voters what they want done Blacks , whites legal immigrants all ages Tks"
5/24/20 16:30,8BrianVogel4,1,0,1,"I disagree...Trump wanted to kill innocent black &amp; brown children...racist? You betcha. Calling Mexican immigrants rapists &amp; murderers, racist? Yup. "
5/24/20 16:28,ChrisEZUA,1,0,3,More broadly when Trump is re-elected he needs to ensure that the illegal immigrants already here clearly understand that there will be no more amnesty.
5/24/20 16:25,kriskarladane,0,0,0,"Mr. trump- Go away, you're a lying sociopath that needs to leave. You're toxic for this country. You've done NOTHING but raise chaos &amp; put the lives of many people peril. Your ignorance &amp; pathological behavior has caused deaths of many - from immigrants to COVID patients."
5/24/20 16:24,fall3n__,1,0,2,The Trump family is descended from German immigrants but they claim to be Swedish because Germans were looked down upon during the World Wars till this day they deny they’re German then again they’re a bunch of lying mfs anyway but I digress
5/24/20 16:24,Johnnylax12,1,0,1,Obviously not everyone is a rapist but it’s still happening and that’s why we’re acknowledging it as a problem. In fact I know a lot of legal immigrants and they actually support Trump and his border security plans.
5/24/20 16:24,pointless24,0,0,3,Why? So DACA can become a thing along with us paying for illegal immigrant healthcare? I think the Trump train should roll on so the Democrats know they don't own us.
5/24/20 16:23,shmody,0,0,0,You know what's kinda odd? Trump wants #immigrants (white folks) from #NorthernEurope to come to the US... does he even know they're usually partial to #DemocraticSocialism??? @nprpolitics @voxdotcom #YangGangForCongress
5/24/20 16:21,smartalek180,0,2,18,Trump first lost Coulter back when he wasn't evil ENOUGH to would-be immigrants to suit her preferences.
5/24/20 16:21,LagunaDiane,0,0,0,"I too would say to my Hispanic friends, if you’re voting for tRump after he separated immigrant children from their parents &amp; placed those children in the hands of whomever volunteered to keep them,I would say,”You ain’t no Mexican!” So,you’re siding with the Charlottesville? "
5/24/20 16:20,vicsepulveda,0,0,6,Praising Coulter is typical of “progressives” who don’t see the real issue. The fact of the matter is Trump is not being as cruel as she wants him to be with immigrants and you are all out here sucking it up.
5/24/20 16:19,TripsMystery,0,0,0,"I had the worst dream, last night. Someone I love who is active in Immigration rights and supporting refugees told me she was a trump supporter. The very opposite of what would ever happen. I was so happy to wake up. #immigrants #DumpTrump #TrumpIsALaughingStock"
5/24/20 16:19,KyleGoins9,2,0,1,"Just you wait a huge revelation is going to unfold about our ""migrant detention centers"" mass genocide being committed by the trump admin regarding their concentration camps. ICE and BP didnt have humane medical treatment for immigrants before the covid crisis"
5/24/20 16:18,mamalocaz,0,1,0,And how many people in Mexico and South/Central America has Trump exposed to Coronavirus by deporting immigrant children and adults? Note those country's rise in CV-19. 
5/24/20 16:17,DaniellaAApple,0,0,2,The awful thing about this instance is Ann Coulter hasn't woken up to how horrible Trump is for America: she's accusing him of not being horrible (anti-immigrant) enough for her tastes.
5/24/20 16:16,swm843,0,0,0,"Trump repeatedly made explicitly racist and otherwise bigoted remarks, from calling Mexican immigrants criminals and rapists to proposing a ban on all Muslims entering the US."
5/24/20 16:16,MountainTopHig1,0,0,0,"TRUMP USES ""WHITE VIGILANTES"" B/C HE KNOWS HE'S GOT A TRAIL OF SUPPORTERS JUST LIKE HIM &amp; SO HE APPEALS TO THE: RACISTS, BIGOTS, WHITE SUPREMACISTS &amp; ENABLERS, HATERS OF IMMIGRANTS/REFUGEES/ASYLUM SEEKERS, ESP. KIDS; &amp; COWARDS DISGUISED AS ""patriots"" "
5/24/20 16:16,thomaslhorrocks,58,208,1745,"I absolutely do not believe that God sent COVID as judgment for anything (because Jesus), but isn’t it a wee bit strange that natural disasters are always judgment on gay people and not, say, evangelical’s endorsement of Trump, worship of wealth, mistreatment of immigrants, etc?"
5/24/20 16:15,JesseTruthHurts,0,0,0,Trump is the best leader you got illegal immigrant Karen.
5/24/20 16:11,E__Strobel,0,0,1,Hardly. He’s prompted me to donate to Sessions campaign. Trump has a really bad track record of picking Senate candidates in AL. Trump is literally supporting a pro-illegal immigrant candidate.
5/24/20 16:09,part5ds,0,0,0,"Not surprising, her and Sessions main agenda is kicking out all the non white immigrants. She dont give a shit about Trump unless hes pushing that agenda"
5/24/20 16:05,Down14Bear,1,0,0,"He got outvoted by a lot of illegal immigrants. Look at the recount they attempted but never finished, trump gained votes"
5/24/20 16:05,supportKIND,0,3,2,"In the name of ""public health"" the Trump Admin has: 1. Banned all #asylumseekers &amp; children from entering the U.S. 2. Deported children without due process 3. Trying #familyseparation AGAIN in #immigrant detention facilities Sign our petition today: https://bit.ly/standwithchildren2020"
5/24/20 16:04,jewell_taft,0,0,0,Trump’s Republicans Hate Harm Death Immigrants &amp; Refugees God’s People Of Color This Child Inspiration To The World 
5/24/20 16:03,etellez91,1,0,1,"June 2015, McEnany argued that Trump's claim that Mexican immigrants are ""rapists"" was ""racist."" ""To me, a racist statement is a racist statement. I don't like what Donald Trump said,"" she said during an appearance on CNN, adding that the remarks were ""derogatory"" n ""hateful."""
5/24/20 16:02,MsOgynee,0,0,1,"But wait, if we get to pick, then we don’t have to follow these orders to stay locked inside, so we should have freedom of movement, right?? No? We have to follow THOSE orders but Trump is illegal cause you don’t like him but “undocumented immigrants” are fine? "
5/24/20 16:01,Causaveritas,0,0,0,"He realized a few years ago when Trump ran that the real money was in pandering to Republicans/conservatives. There's some overlap there with the race baiting, woman-hating, and ""immigrants are the devil"" rhetoric."
5/24/20 16:01,americanoreport,0,1,5,"As President Trump’s administration continues to come down hard on immigrants, seeing how they are faring during the pandemic has activists calling for better treatment. "
5/24/20 16:00,WhyNotKimKThen,0,0,0,"Trump will be out in 6 months and this project will have been a HUGE waste in taxpayer dollars. The 360 miles without a wall is more than enough space for immigrants to come through, honey."
5/24/20 16:00,No_Crusades,1,0,0,"I can't think of something the DNC has moved to the left on. We went from the New Deal, to Bill Clinton gutting welfare. GOP went from Reagan accepting millions of immigrants, to Trump banning people from certain countries."
5/24/20 16:00,seekreporttruth,0,0,0,"Trump admin's ""public charge"" rule could be deterring #immigrants from seeking support amid #coronavirus pandemic, study says https://www.newsweek.com/trump-admins-public-charge-rule-could-deterring-immigrants-seeking-support-amid-pandemic-1504625 #immigration #humanrights"
5/24/20 15:58,Counselor701,0,1,0,"Get off your high horse, for God's sake. You have no problem supporting Trump caging immigrant babies and little children, and ripping babies from their mother's breast. ou still have no problem with the 35,000 immigrants in US concentration camps. @GOP are hypocrites. TOTALLY"
5/24/20 15:57,CarterSandee,0,0,0,"But Trump can say anything disparaging women, children, immigrants, that's okay???? You are a hypocrite!!!!!!"
5/24/20 15:55,FCLittle1,0,0,0,Did you struggle when trump said we should ban all Muslims from coming here?...or when he asked why we can’t have more immigrants from Norway as opposed to “shit-hole” countries in Africa?...or when he told congressional women of color to go back to the countries they came from?
5/24/20 15:53,RNRaptor1,0,0,0,Trump screamed immigrants are an infestation so many times that some nut job drove to El Paso and murdered 20 people. A direct result of trumps hostile rhetoric!!
5/24/20 15:53,ljindinc_dave,0,0,0,I’ve hated him for years. What he did to the Irish immigrants who helped build Trump Tower was classic trump. Open my eyes? Really? Fuck tv. I watch and listen to trump directly. Are you sleeping with him?
5/24/20 15:51,Phillip34013233,2,0,0,Maybe not to you but to me and millions of immigrants like me thinks so. MAGA!!! Trump #4MoreYears
5/24/20 15:49,bryan_thomas3,0,0,1,It’s the hypocrisy...trump despised illegal immigrants and built a campaign on hate towards them yet he’s married to a woman who came here illegally and only received citizenship through fraud
5/24/20 15:49,bergermarsha7,0,0,0,"In my personal life, Blacks, Latinos, Blue Color Workers and Immigrants elected this president. I am so proud. I dare those Blithering Blue Blunderers to tell them how to not vote for President Trump's re-election. It is going to be an ALL RED victory in 2020 and beyond."
5/24/20 15:49,jos_ila,1,0,1,"Were you honestly going to vote for him before this (shitty on his part) exchange? Even with his (again, shitty) attitude do you think immigrants are better off with another 4 years of trump?"
5/24/20 15:48,jdallsep,0,0,0,"This is just nonsense. Trump took campaign contributions from private prison owners and they’re doing better than ever. Trump is illegally detaining immigrants and children, and his DOJ stance on Flynn is one of the most corrupt miscarriages of justice in the dept’s history."
5/24/20 15:45,thejollycrank,0,0,1,"Hey, 'member when Trump told four Congresswomen to go back to where they came from? You, as a child of immigrants, did you ""struggle"" with that? I did."
5/24/20 15:44,grajon56,0,0,2,"He's just pulling a Trump so his base of anti-union,anti-healthcare,anti-education, anti- immigrant Albertans will keep voting him in, because they believe he can do this. @jkenney #ableg #abpoli"
5/24/20 15:43,DavidDo76683013,0,0,0,"Making America White Again (racism, anti-immigrant, scapegoating China) are very effective. Remember, more white women voted for Trump than Clinton. White men are overwhelmingly in Trump’s corner, lower educated more so. They believe Fox News because they desperately want to."
5/24/20 15:43,Margaretleesta1,0,0,0,"Learn some facts vs what Trump &amp; his other deplorable are brainwashing you to think! ""The boogie man is coming"" My God! Seriously fact check why the US need immigrants! MORE THAN YOU KNOW. I agree they should be here legally. But we need them period! "
5/24/20 15:43,lordgrand7,0,0,2,".@MSNBC @CNN. Please do not let Trump's administration treatment of immigrant children and the separation of families fall off the radar, please."
5/24/20 15:42,GraceSnehme,0,0,0,"I think you’re blind I am for the United States, not illegal immigrants, not baby killers, and trump has done more than any other president has done, if you don’t like him that’s your opinion, your people eat tide pods and drink bleach, we are smarter than that for sure"
5/24/20 15:41,tpgym,0,0,0,"Hhhhmmm, here's that SH*TSTAIN @BarackObama talking out of both sides of his USED CARSALESMAN mouth about #ILLEGAL #immigrants &amp; #bordersecurity but you F-STICK #dems call #TRUMP a #RACIST lmao! Go yourselves!! https://www.instagram.com/tv/CAkrcH8A33S/?igshid=jtf6lfr4cqmm"
5/24/20 15:39,OFinnigan3,0,0,0,You've had 50 years in Washington & have not done anything substantial 4 America other than take money from Ukraine & China. U and UR entire family R corrupt & racists. UR family chose 2 feed illegal immigrants rather than help children in America. Trump 2020 #JoeBidenIsARacist
5/24/20 15:39,JarekFA,0,0,0,"My first job was working as a 15 year old bus boy and dishwasher where all my colleagues were undocumented immigrants from Mexico, who worked so incredibly hard and sent nearly all their earnings back home. Fuck Saleno Zito and all Trump apologists."
5/24/20 15:37,jettward,0,0,0,I wish Nimrata would remember that her immigrant parents would have been kept out of America if Trump was prez. She supports a racist 
5/24/20 15:37,LynnLawson2,0,0,0,"Like when Trump told black voters to vote for him b/c they had nothing to lose? Or when he thanked them for not voting at all? Biden quickly apologized/clarified. Far more than Trump has done after demeaning POC, immigrants &amp; women. You have become a disappointing hypocrite."
5/24/20 15:36,joeymiller35,0,0,0,It irritates me how trump can say a lot of shit about immigrants and women yet the conservative right just applauds but when a democrat says something they try to twist and turn it
5/24/20 15:33,LindaMDickson3,0,0,1,Trump has hosted many undocumented immigrants. He never has a problem with it until it was a political means to his ends.
5/24/20 15:32,joysauce1,2,0,17,"My Asian, immigrant, diehard republican, and Trump 2016 voter father declared today that he absolutely will not be voting for trump this November. #soproud #welcome"
5/24/20 15:30,angenola,0,0,0,"TRUMP PUBLIC COMMENTS ABOUT: Black NFL players kneeling=""Sons of Bitches"" Muslims = ""Terrorists"" Hispanic immigrants=""Rapists"" Jews =""Probably desecrated their own cemeteries"" All stated while YOU were working for him! "
5/24/20 15:30,gar55085587,0,0,1,"There is literally nothing Trump could do that Nimrata Haley would ""struggle"" with. He could barbeque immigrant babies at a White House cookout and she'd be in line for a second helping. She's about power, not principles, and always has been."
5/24/20 15:29,ChristyGal20,0,0,0,Why is tRUMP and his fraudster immigrant not in church?
5/24/20 15:25,ABrinker,0,0,0,"Sadly, the reason is, these people I think it’s OK to hate people. It’s amazing to me how many people say they vote for Trump because of what he says and how he treats people. I wonder if those people teach their kids to mark the handicapped &amp;treat immigrant classmates poorly?"
5/24/20 15:24,whittle2k,3,0,1,response from the these blk conservatives where was the response when trump called Haiti and African nations shithole countries and how he didn't want more immigrants from those places but wanted more from Scandinavia? Where are the videos and outrage from that? Real recognizes
5/24/20 15:23,BStorm63122448,0,0,0,"Sleepy Joe will put Trump to shame, release immigrants from cages, hang Obama's portrait, and tear down Trump's wall! "
5/24/20 15:21,autodrive33,0,0,0,Letters to the Editor: Why is the Trump administration working so hard to deport immigrant children? Children or adults either one if here illegally or even with green cards if there is no work they go home. Period!
5/24/20 15:20,LarryBoorstein,0,0,1,"Trump singled out China Jan 31 Proclamation 9984 ""Suspension of Entry as Immigrants and Nonimmigrants of Persons Who Pose a Risk of Transmitting 2019 Novel Coronavirus and Other Appropriate Measures To Address This Risk."" Swiss cheese with 11 exceptions. Failed to address Europe"
5/24/20 15:20,Debora_81996,0,0,1,"Perhaps, Californians comprehend American Values and will not allow individuals to fester needlessly. The US. ALWAYS valued a Safety Net, not mean spirited losers who blindly follow Trump and his ilk. So termed 'illegal immigrants' were YOUR forebears."
5/24/20 15:19,PK2451167992,1,0,0,"Trump, GOP go all-in on anti-China strategy It’s a message that’s playing well with Trump’s base and is reminiscent of the hard-line, anti-immigrant positions that helped catapult him to the White House in 2016. "
5/24/20 15:14,AlanJFisher0,1,0,0,"Then why attack equal rights for current immigrants, Eric, and have the appearance of defending trump and his crowd if that is your honest opinion? I am intrigued"
5/24/20 15:13,SCharles56,1,0,1,"There is no evidence of widespread voting by immigrants in the country illegally, or by people voting on behalf of dead people, as Trump has repeatedly alleged. There is no evidence that millions of illegal votes caused Trump to lose the popular vote to Hillary Clinton in 2016"
5/24/20 15:12,fancy_cat_names,0,0,0,"Get over yourself, you illegal immigrant. You're re probably tweeting this from your private bedroom-for-one at Trump Tower. Your sociopathic tendencies are as obvious as your husband's. #COVIDIOT @FLOTUS @POTUS @realDonaldTrump"
5/24/20 15:11,danecover1,1,0,2,I thought democrats loved immigrants but I guess not. Trump 2020 live with it.
5/24/20 15:11,SCharles56,3,0,0,"There is no evidence of widespread voting by immigrants in the country illegally, or by people voting on behalf of dead people, as Trump has repeatedly alleged. There is no evidence that millions of illegal votes caused Trump to lose the popular vote to Hillary Clinton in 2016"
5/24/20 15:10,BlueBirdChatter,0,0,0,"Trump cabinet member : “We used [CIS material] to spin a narrative where immigrants of color were not only dangerous, violent individuals but also posed an existential threat to America,” @splcenter @SpeakerPelosi @MalcolmNance @BBCWorld @maddow"
5/24/20 15:08,CokeReviews,0,0,0,"J rock, grow up. Keeping believe the Democrats and the bullshit they pull behind your back. AT least with President Trump you know what your getting, a hard working man who's all about America. BIDEN will sell out to china and flock immigrants here and make tax payers fund them."
5/24/20 15:07,HyperDF,0,5,12,"There is only ONE goal: EVICT Trump in November. Biden's human &amp; he makes mistakes. Always look back at who's in WH &amp; how many lives been lost or ruined forever because of his policies against immigrants, African Americans, women, poor &amp; sick people. #AMJoy #MeetThePress #CNNSOTU"
5/24/20 15:04,P4HR,0,3,7,PHR calls on the Trump administration to protect communities who are at particularly high risk of contracting COVID-19. https://phr.org/our-work/resources/phr-statement-marking-100-days-since-the-first-documented-death-related-to-covid-19-in-the-united-states/ The gov't must direct ICE to release immigrant detainees 
5/24/20 15:02,MARINA35938578,0,0,2,Trump 2020! Thank you Mr. President for all the great work. We love you very much! Immigrant women for Trump!
5/24/20 15:02,FabricOfLifeNY,0,0,0,"Oh, and those ""cages"" were opened and made for the illegal immigrants in 2014. I think, and I might be mistaken, but didn't Trump get into office in 2017??? #usefactsnexttime"
5/24/20 15:02,BurgSkeletal,1,0,0,"Of course. Biden would mostly just pander to them but not do much for them policy wise If anything, immigrants would be the ones still being harmed under Biden, just not as much as they are under Trump I just think Dems are exaggerating the threat Trump poses to black Americans"
5/24/20 15:02,POTUUS,0,0,0,"Obama built those cages. While he was deporting more immigrants than any other President ever (including Trump), that’s why they called Obama the reporter-in-chief. Stop whitewashing a war criminal. "
5/24/20 15:01,bklynnyc4ever,0,0,1,"#TrumpIsARacist AND Biden is man enough to APOLOGIZE. Trump doesn’t apologize for ANYTHING! Remember “Send them back”, “shithole countries”, “Mexicans are rapists”, “Jews are disloyal”, “Immigrants are animals”, defense of Nazi’s? Wake the fuck up. https://www.npr.org/2018/04/30/607026764/president-trump-meets-with-nigerias-leader-muhammadu-buhari"
5/24/20 15:01,gabbymil1,1,0,9,"No matter how many popular votes trump loses by, he is going to claim it was rigged. If he loses by 10 million, he's going to claim that 12 million illegal immigrants voted for Biden. Sadly, his cult will believe him and defend his lies."
5/24/20 15:01,supportKIND,0,5,12,"In the name of ""public health"" the Trump Admin has: 1. Banned all #asylumseekers &amp; children from entering the U.S. 2. Deported children without due process 3. Trying #familyseparation AGAIN in #immigrant detention facilities Sign our petition today: https://bit.ly/standwithchildren2020"
5/24/20 14:59,luvthedouchebag,0,0,0,The GENIUS immigrant - what was her SPECIAL talent Did Trump testify to the SPECIAL talent Lets follow her lead - allow more immigrants to drag their relatives into the country - when they get here plagiarize decent AMERICANS #KAG = Killing American Greatness
5/24/20 14:57,BurgSkeletal,0,0,1,"I just don’t see Biden as the savior of black people like some Dems do. Plus, Trump has done much more to harm Muslims and immigrants specifically than black people. Most points Dems have against Trump when it comes to black people is primarily rhetorical."
5/24/20 14:56,JoeAmericaTurbo,1,0,0,"To your correction, the 2018 midterms were not a success for Trump. He played the immigrant card hard with his “caravans” fiction and the GOP lost 40 seats in the House in the worst midterm beatdown ever"
5/24/20 14:54,i4dzn,0,0,0,"With #coronavirus test kits in short supply, #LasVegas turned to Abu Dhabi for aid - LA Times It wasn’t Trump who supplied Las Vegas with the huge amount of #COVID #testkits . It was a crown prince. An #immigrant. Let that sink in. #TrumpDeathToll100K"
5/24/20 14:54,Rex33746792,1,0,0,oh he's talking about @thefoxygoddess He's been having a long discussion with her after she went to bat for an anti immigrant lying politician who Absolutely supports trump blindly and lies about separating children from their parents at the border. She seems ok otherwise.
5/24/20 14:53,DawnCro42841409,0,0,0,"@realDonaldTrump likes to air others dirty laundry never thinking of his own Check out ""Meet the Trumps: From Immigrant to President"" on Netflix "
5/24/20 14:52,Wtech16,0,0,0,"This is scam, CA give illegal immigrant 500-1000$, but rip off middle class! Vote for trump! "
5/24/20 14:50,poliagno1,0,0,0,"Nikki, your duplicity is sickening. Never, ever do you speak out against Trump's racism, misogyny, fat shaming, appearance denigrating, falsely accusing, name calling, or other gross insults towards women, POC, immigrants, or anyone who opposes him. #ShutupNikki"
5/24/20 14:43,Danpaz2020,0,0,0,"Wait...you said legal immigrant? Is that possible? Yes. Of course it is. God bless you. A note to leftist whack jobs, Trump is anti ILLEGAL immigration. He’s not against LEGAL immigration. Stop lying about Trump you wicked buffoons!"
5/24/20 14:41,Dadadata16,0,1,4,I will say it again - I am an immigrant poc . You ain't brown if you are for trump.
5/24/20 14:38,Sheila27251372,0,0,0,Enjoy your game of golf Mr President Trump. And when you are done you can hurry up and drain the swamp before they embezzle more taxpayer's money and give to the ILLEGAL IMMIGRANTS. Where is ICE ? Deport them all.
5/24/20 14:38,j_a1948,0,0,1,"Baltimore - ""Rat Infested Places"" Trump said during a meeting in June ""People coming fr Haiti ""all have AIDS,"" Recent Nigerian immigrants would never ""go back to their huts"" in Africa &amp; that Afghanistan is a terrorist haven (NYTimes) of course it's denied by the LIAR, POTUS45 "
5/24/20 14:37,mljpm31,1,0,1,Doubt she’s a Trump supporter in that county in California. Probably more like an immigrant.
5/24/20 14:37,mystifiedbiu,0,0,2,"@amjoyshow you just lost a long time viewer, You’re just another wanna be journalist trying to get ratings... Please vote for *Trump I’m sure he’ll give you all the immigrant jobs you can handle"
5/24/20 14:33,BruceLesley,1,4,2,Trump administration's cruelty toward immigrant children - LA Times https://buff.ly/3gcq5bz
5/24/20 14:32,MumbaiMike2,0,0,1,"Trump can’t do everything. He has to do some compromise sometimes. But Joe Biden is far more worse. Biden will offer amnesty to all illegal immigrants, plus he will encourage more foreign H1b workers to replace US workers. You can vote Trump, but you must vote Jeff Sessions."
5/24/20 14:30,BostonReview,0,2,2,"From deaths in ICE facilities to overrepresentation in essential service work, immigrants are suffering disproportionately as a result of #Trump's botched handling of #COVID_19."
5/24/20 14:29,CyberPunk1453,0,0,1,Vote for Trump as you already his stance blacks and immigrants. On the other hand you have joe sayin “you ain’t black” if u vote for Trump. Tell me what joe has done for blacks all his life besides putting you in prison...
